impact,response_0,response_1
0.0002284741509165754,0.009614846798171558,-0.011383316742344482
0.0017079493063239966,-0.389826652903253,0.6882653053666888
0.010332933038517731,-0.05993805995153645,-0.13556312076337523
0.05059883807828168,0.16174887243788,0.06126207102842163
0.20059950947870364,-0.03495715778034997,-0.32678457161516916
0.6441341528480777,0.6693498070167543,0.48077892264956074
1.6764926062112948,1.6136651496742291,0.4509268336440876
3.5412441544363817,2.634642382433162,0.42266406278312896
6.0836423736737855,4.227197168737346,1.3079088318828638
8.530197994558751,4.656215354478383,2.848459137715038
9.819226916982615,3.7568342034933813,4.014438423337599
9.370826060328845,0.26184829814421096,5.138210863534951
7.544196488670106,-4.130402610692261,4.828914437366775
5.300294458905109,-8.390128589106753,3.3233718919427826
3.489907331995595,-11.156222671707686,-0.4567071774485926
2.4658532203757235,-10.48536059312863,-5.385312236666773
2.1695928587829574,-8.0002999590153,-9.742905336786267
2.369364068036132,-3.673430170506487,-13.569738323516852
2.7874944615822663,1.2879420656130178,-15.225904306237496
3.1309143313675714,5.280540358398329,-13.816001900676744
3.1521160616621247,8.189713330566455,-10.0414454857565
2.7603444419416823,9.119400383048939,-3.746328618974539
2.071917701779639,8.336918859452924,3.61092696163542
1.3231213094061545,5.760018843926766,10.886665775426925
0.7160910016963756,3.1524765804252275,16.571513658852535
0.3277830378450069,-0.004676026328159666,19.560827655824895
0.1267553597403947,-2.201869972029364,19.213879576913133
0.04138390524952128,-3.8183844072660795,16.40916685357652
0.011403015210235538,-4.923767228247299,10.100757522589596
0.0026511379630043035,-4.990992265319889,3.2148127814073333
0.0005200046492090613,-4.39834380740022,-4.746705790021592
8.604073713593947e-05,-3.0483597746167534,-11.985230093883914
1.2008706641231387e-05,-1.2450246550886894,-16.72268507596278
1.4137264345865261e-06,0.36891541687475177,-18.761273441462123
1.4037797791087484e-07,1.8427097697513333,-18.35389948555847
1.175677566802231e-08,2.6098404463101703,-14.770618994797038
8.304755812983691e-10,3.288057614678196,-8.871476232482694
4.947780188403882e-11,3.188371606162808,-1.9418850759969692
2.486197158748587e-12,2.630176727529381,4.774345647101309
1.0536587858264728e-13,1.5922923429539326,10.44473547087112
3.766187384766999e-15,0.6420195715605539,14.294882255001522
1.1353769098239816e-16,-0.37496122982696434,16.0209753983079
2.88677821164946e-18,-1.5491271104500977,15.082664300507705
6.190436507408717e-20,-1.787295827802641,12.036701135329842
1.1196004542533908e-21,-1.608345849493859,7.365403680275205
1.7078053576035188e-23,-1.2760915947654696,1.7320227816672293
2.197085030120398e-25,-1.0291773170514926,-3.8508790778603457
2.383901434599866e-27,-0.1726060732387253,-8.084742152697258
2.1815364160326759e-29,0.004292269263048876,-10.770832198698965
1.6837175149706726e-31,0.9092632628713053,-12.068715693595852
1.0959947280206251e-33,0.9182011977173826,-11.210157172341228
6.017000965128947e-36,0.49399617126253076,-9.115283951580432
2.786018565697557e-38,1.0661722890695873,-5.413915647502359
1.0879781783160407e-40,0.5380476949335486,-1.4049858892805474
3.5833445962941653e-43,0.3598668081238403,2.1751535581894434
9.953805360439566e-46,0.021137769586703242,5.118930077004118
2.331964158741895e-48,-0.627985229437896,7.7239762879265745
4.607727015696433e-51,-0.5576599675966631,8.12203192281427
7.678630115183623e-54,-0.6091391146272899,7.828566427142591
1.0792272196117513e-56,-0.2133882508887569,6.259642378156904
1.2793052311454676e-59,-0.24622333108402233,4.231156618302002
1.2789913822863577e-62,0.3074109959676386,1.5564869775249048
1.0784331767913212e-65,0.5596712904868377,-1.3810759996167072
7.66921781062873e-69,0.47788030415481747,-3.1365766435324796
4.599823386083444e-72,0.5152872239728675,-4.103326902968767
2.32682407840946e-75,0.2176527482127893,-4.990027862339736
9.927006829235539e-79,0.24759419893901569,-4.626192087278725
3.571951574952915e-82,0.020109223034824847,-3.9024117748467124
1.0839902907870184e-85,-0.09123254570211214,-2.731756381489469
2.7744567585375226e-89,-0.5934545098025017,-1.4206043798317343
5.989126147749449e-93,-0.7792611720323294,-0.4971696638212183
1.0903907093702153e-96,-0.4058137460781364,1.021003735088455
1.6743040571317833e-100,-0.6059657408457036,1.6536991209419423
2.1683053624795174e-104,-0.10878028179142801,2.061163704103288
2.3683235743062524e-108,-0.29045978008366624,2.174211658786778
2.181709087788761e-112,0.31924394368288644,2.0110075010245763
1.6950746105120228e-116,0.7898913393914466,1.6329818910783154
1.1107549672890515e-120,0.7104066880480896,1.0869743803331198
6.138848458409574e-125,0.7972587532158881,0.6092247967354815
2.8615221737172625e-129,0.676310832405522,-0.08088533598126402
1.1249988488793584e-133,0.44341266383643807,0.08414360994086678
3.7304068625774654e-138,0.49298331429014863,-0.40669669444276374
1.04331529129501e-142,0.09589910859324931,-0.6267690019462127
2.4611533344736574e-147,-0.25660380900430263,-0.8142314429448289
4.897082262613467e-152,-0.6943544299891373,-0.8286059723034074
8.219181631593025e-157,-0.6835916108996793,-0.8925366314795938
1.1636869416434259e-161,-0.47543890087316915,-0.7627356183420874
1.3899350397926353e-166,-0.389744426526655,-0.8799910171082803
1.4007261082772225e-171,-0.4446260532076319,-0.8949516575075566
1.1911994027808998e-176,0.21812103188747123,-0.596078607763084
8.550544943080964e-182,-0.04244884692132979,-0.9122132055988132
5.182466626518258e-187,0.3721584381846199,-0.517273061947543
2.6536408859999542e-192,0.13403133154783553,0.3474219340109983
1.1488169832664129e-197,0.41625529296718444,0.3534693328891445
4.20985199545089e-203,0.26786059844223736,0.923376793910586
1.3080818194571656e-208,0.7012163597465785,1.216852576206334
3.4549773799604233e-214,0.2635598101652276,1.6384780980342626
7.78511642974369e-220,0.10671298294451531,1.3831473054642816
1.5041133476223078e-225,-0.18388307324322248,1.1311590390754198
2.5083818507687513e-231,-0.22144184756225893,1.0360711883783575
3.640593432395384e-237,-0.49728292073568836,0.32822836174011943
4.6399471504873667e-243,-0.1053949747131458,-0.18830785566073527
5.235348170198335e-249,-0.25504889291685334,-0.5483665450393249
5.256914058674198e-255,-0.07669494965449664,-1.101417815158187
4.700959581169691e-261,-0.12940800739970654,-1.3918725497438658
3.729575849235342e-267,0.25715800215233964,-1.433495243157244
2.6071247084475337e-273,-0.1192173806034321,-1.2766002302787545
1.5931677442598436e-279,0.11960501736128833,-1.146625444856366
8.44867207140254e-286,0.48368445430783985,-0.6153665236099651
3.865313493055257e-292,-0.06762688564485375,0.33837094902992193
1.5190217418917274e-298,0.5844760783735208,0.2624888953643972
5.112323614470756e-305,0.37140865658553257,0.8331766468891861
